name,longitude,latitude,prov,date,key,avg_min,norm_avg_min
Zanthoxylum americanum,-88.597754,42.822622,gbif,2017-06-03,1571087497,10804709.92679899,0.4671318963263164
Zanthoxylum americanum,-90.29801,42.222966,gbif,2017-06-24,1571179003,10887639.025360148,0.6910204588060962
Zanthoxylum americanum,-90.005924,43.936622,gbif,2017-06-05,1571097391,10809194.439047586,0.479238997671699
Zanthoxylum americanum,-88.018434,43.868357,gbif,2017-06-04,1571096595,10743634.578102166,0.3022431870562051
Zanthoxylum americanum,-88.391045,43.035733,gbif,2017-06-01,1571112357,10789123.370063463,0.4250519528315361
Zanthoxylum americanum,-88.583712,44.636052,gbif,2017-06-16,1580505551,10733132.04256731,0.27388887446763427
Zanthoxylum americanum,-96.64572,38.33765,gbif,2017-06-08,1805184560,11262500.063243726,1.7030548394709013
Zanthoxylum americanum,-89.717984,43.414566,gbif,2017-06-27,1571195130,10820181.906836992,0.5089025103752504
Zanthoxylum americanum,-83.794092,40.057448,gbif,2017-06-17,1571152921,10732660.280237082,0.2726152299715583
Zanthoxylum americanum,-89.327106,42.891704,gbif,2017-06-21,1572355212,10827432.35009833,0.5284769582745618
Zanthoxylum americanum,-93.204017,44.936467,gbif,2017-06-01,1571080610,10873680.985731037,0.6533371186779888
